              instance      n    k       time        ttb  cons_bal   cons_cmp     bal       cmp   repl   feas        seed
  del-n1000-k10-s21163   1000   10  1800.0007  1399.5205    0.1506   690.1699  0.0000  411.6571  39284  38235  3000438875
   del-n1000-k10-s8083   1000   10  1800.0013   141.3284    0.6682   905.5775  0.0000  413.1664  49503  47886  2820876570
   del-n1000-k10-s8083   1000   10  1800.0009   286.7647    0.9130   996.2840  0.0000  409.1639  50228  48530   634621563
   del-n1000-k10-s8083   1000   10  1800.0012   669.9823    2.1558   677.5481  0.0000  415.1840  51191  49504  1639544182
   del-n1000-k10-s8083   1000   10  1800.0013   718.8992    0.5062   826.9863  0.0000  408.6947  50012  48331  1566366101
   del-n1000-k10-s8083   1000   10  1800.0012   228.8113    0.1759   739.5580  0.0000  412.5190  51677  50098  4249803833
   del-n1000-k10-s8083   1000   10  1800.0009   497.3177    0.7629  1012.9949  0.0000  413.1255  51329  49701  1065191723
   del-n1000-k10-s8083   1000   10  1800.0012   857.9421    0.3780   891.3818  0.0000  413.1664  50487  48765   426836055
   del-n1000-k10-s8083   1000   10  1800.0010   786.2785    3.0100   696.5933  0.0000  409.5730  50626  48953   960067863
   del-n1000-k10-s8083   1000   10  1800.0025  1219.5278    1.7138   797.7147  0.0000  415.1840  50829  49177   171807426
   del-n1000-k10-s8083   1000   10  1800.0013  1414.2264    0.1334   766.9197  0.0000  408.8085  49911  48222   395384222
   del-n1000-k16-s3985   1000   16  1800.0004  1608.5427    4.9850   711.8066  0.0000  339.9284   9344   5333  3720921369
   del-n1000-k16-s3985   1000   16  1800.0002   458.3784    0.5897   738.1289  0.0000  342.0381   9490   5379  2934876719
   del-n1000-k16-s3985   1000   16  1800.0005   582.1734    1.4295   705.2948  0.0000  348.9292   9270   5192  1376375039
   del-n1000-k16-s3985   1000   16  1800.0005   653.3135    4.0939   582.7200  0.0000  341.3410   9150   5027  2476165077
   del-n1000-k16-s3985   1000   16  1800.0002  1122.2555    0.9989   591.3629  0.0000  347.1690   9305   5189  3422243864
   del-n1000-k16-s3985   1000   16  1800.0003  1500.2097    1.9991   775.5787  0.0000  344.6106   9564   5461  1862264893
   del-n1000-k16-s3985   1000   16  1800.0005   885.3528    1.2400   792.8227  0.0000  341.6624   9271   5182   285744907
   del-n1000-k16-s3985   1000   16  1800.0005   879.8497    0.4879   794.2788  0.0000  349.9203   9223   5114  4169094029
   del-n1000-k16-s3985   1000   16  1800.0003   266.5514    2.5505   694.4547  0.0000  339.4829   9341   5250  1754402986
   del-n1000-k16-s3985   1000   16  1800.0005   140.8232    2.9639   663.9351  0.0000  324.6453   9277   5166  1595931931
  del-n1000-k16-s61071   1000   16  1800.0003   513.5086    2.4487   704.6252  0.0000  346.7705  11644   6771  2141708431
  del-n1000-k16-s61071   1000   16  1800.0003  1791.2261    0.4596   988.9848  0.0000  351.8989  11541   6671  3835774038
  del-n1000-k16-s61071   1000   16  1800.0005  1583.0601    1.4071   819.7446  0.0000  367.5680  11719   6798  1814700940
  del-n1000-k16-s61071   1000   16  1800.0005  1394.3845    1.8238  1007.6468  0.0000  341.1059  11672   6873  2258848307
  del-n1000-k16-s61071   1000   16  1800.0006  1487.8008    2.2586   856.1149  0.0000  343.7147  11709   6785  1578142677
  del-n1000-k16-s61071   1000   16  1800.0003  1025.6203    3.8223   846.6383  0.0000  355.6461  11765   6835   412832254
  del-n1000-k16-s61071   1000   16  1800.0007   892.9784    0.5565   836.7911  0.0000  359.4865  11666   6804  3502100727
  del-n1000-k16-s61071   1000   16  1800.0006   135.9951    1.3550   853.1060  0.0000  359.3347  11565   6646   561858288
  del-n1000-k16-s61071   1000   16  1800.0004  1258.7382    2.7703   782.3078  0.0000  360.1891  11835   6913  4284726718
  del-n1000-k16-s61071   1000   16  1800.0005   759.1810    1.2146   562.8983  0.0000  347.2942  11630   6680  3726802787
    del-n1000-k16-s801   1000   16  1800.0005   646.4626    4.1005  1092.9638  0.0000  359.9383   8982   3954  1332710065
    del-n1000-k16-s801   1000   16  1800.0005   931.3840    2.2247   971.6174  0.0000  349.1783   8878   3787   582937988
    del-n1000-k16-s801   1000   16  1800.0006   278.8746    2.3253   615.2412  0.0000  358.0259   8916   3851  2358698662
    del-n1000-k16-s801   1000   16  1800.0005  1632.1613    2.5910   653.8259  0.0000  365.5328   9077   3960   703166394
    del-n1000-k16-s801   1000   16  1800.0005   832.8603    1.4161   644.8989  0.0000  353.1634   8920   3820  2908746271
    del-n1000-k16-s801   1000   16  1800.0004   916.5324    2.0626   722.0962  0.0000  360.7138   8918   3776  2631443107
    del-n1000-k16-s801   1000   16  1800.0005   227.5008    1.8825  1022.2933  0.0000  346.2995   8939   3783  2892561732
    del-n1000-k16-s801   1000   16  1800.0005   827.6229    2.0047   527.8682  0.0000  351.1477   8926   3805  4021832693
    del-n1000-k16-s801   1000   16  1800.0004   495.9049    1.0173   716.2295  0.0000  356.8410   9078   3937  4260368237
    del-n1000-k16-s801   1000   16  1800.0004   388.0307    3.2161   553.5550  0.0000  355.4234   9024   3853  1994535911
    del-n1000-k5-s2292   1000    5  1800.0013  1208.3143    0.0055   862.6274  0.0000  614.9066  62373  62260  2616840623
    del-n1000-k5-s2292   1000    5  1800.0010    26.6524    0.0090   940.8340  0.0000  615.2651  63261  63121  2596573907
    del-n1000-k5-s2292   1000    5  1800.0012   953.0177    0.0000   893.2929  0.0000  613.5288  62444  62327  2977968100
    del-n1000-k5-s2292   1000    5  1800.0019   621.0536    0.0105   837.1367  0.0000  615.4256  62903  62785   862159722
    del-n1000-k5-s2292   1000    5  1800.0024   811.2041    0.0000   893.2929  0.0000  613.5288  62836  62723    88589253
    del-n1000-k5-s2292   1000    5  1800.0068   307.0584    0.0000   893.2929  0.0000  613.5288  63069  62945  1695752552
    del-n1000-k5-s2292   1000    5  1800.0012  1012.8974    0.0000   893.2929  0.0000  613.5288  63579  63478  4177620622
    del-n1000-k5-s2292   1000    5  1800.0014   449.7182    0.0069   837.1367  0.0000  614.9066  62527  62411  2182583376
    del-n1000-k5-s2292   1000    5  1800.0012   157.6550    0.0070   839.7105  0.0000  614.9066  63484  63359  3837672098
    del-n1000-k5-s2292   1000    5  1800.0013   450.7514    0.0000   893.2929  0.0000  613.5288  62787  62668   208564649
   del-n1000-k5-s54458   1000    5  1800.0010   184.2025    0.2861   805.0385  0.0000  611.0428  45200  44925  2875969181
   del-n1000-k5-s54458   1000    5  1800.0055  1630.0543    0.0000   979.0143  0.0000  610.9109  46006  45778  2223474595
   del-n1000-k5-s54458   1000    5  1800.0011     1.7495    0.3997   850.3807  0.0000  609.2914  46457  46254  2668825453
   del-n1000-k5-s54458   1000    5  1800.0038    28.5674    0.5279   805.0385  0.0000  611.0428  45725  45500  3729312600
   del-n1000-k5-s54458   1000    5  1800.0041  1401.9938    0.3881   850.3807  0.0000  609.2914  46689  46449    17020421
   del-n1000-k5-s54458   1000    5  1800.0010   102.7031    0.5251   900.0280  0.0000  611.0428  46150  45913  2318178307
   del-n1000-k5-s54458   1000    5  1800.0062    95.6143    0.4746   900.0280  0.0000  611.0428  45106  44869  3196297027
   del-n1000-k5-s54458   1000    5  1800.0014  1639.3419    0.0000   979.0143  0.0000  610.9109  45412  45151  2085958657
   del-n1000-k5-s54458   1000    5  1800.0008   648.6644    0.3881   850.3807  0.0000  609.2914  46697  46471  2831130840
   del-n1000-k5-s54458   1000    5  1800.0009  1305.3198    0.3217   850.3807  0.0000  610.9109  45805  45560   184857325
   del-n1000-k5-s59721   1000    5  1800.0016   213.7007    0.0037  1004.7094  0.0000  610.6518  65764  65719   424122163
   del-n1000-k5-s59721   1000    5  1800.0013   495.9743    0.2248   863.2862  0.0000  610.6518  65604  65570  2855489993
   del-n1000-k5-s59721   1000    5  1800.0024    53.8269    0.9914   830.0827  0.0000  610.6518  65652  65623  1912419971
   del-n1000-k5-s59721   1000    5  1800.0013   257.1732    0.5113  1002.0625  0.0000  610.6518  65626  65593   226130663
   del-n1000-k5-s59721   1000    5  1800.0015    19.0558    0.0000   844.4033  0.0000  610.6518  65207  65171  1817573341
   del-n1000-k5-s59721   1000    5  1800.0022   221.6155    0.0000   844.4033  0.0000  610.6518  65748  65719   347303901
   del-n1000-k5-s59721   1000    5  1800.0015   184.9174    0.0079   838.2086  0.0000  610.6518  65317  65281  4115773322
   del-n1000-k5-s59721   1000    5  1800.0014   180.4121    0.2788   830.9709  0.0000  610.6518  65591  65557    44388586
   del-n1000-k5-s59721   1000    5  1800.0014   152.1749    0.0000   838.2086  0.0000  610.6518  64796  64760  3153598965
   del-n1000-k5-s59721   1000    5  1800.0040    19.5868    0.9594  1002.0625  0.0000  610.6518  65177  65148  1290980521
del-n10000-k100-s11912  10000  100  1800.0021   236.0092   14.0216   857.5716  0.0000  195.0672   2039   1067   969548364
del-n10000-k100-s11912  10000  100  1800.0020   396.1687   13.1263   329.3552  0.0000  206.1689   2035   1119    63767920
del-n10000-k100-s11912  10000  100  1800.0024   166.4342   20.0859   667.0294  0.0000  206.4317   2006   1089  4086675641
del-n10000-k100-s11912  10000  100  1800.0022  1550.8992    7.1061   889.3935  0.0000  213.1367   2025   1089  2357760474
del-n10000-k100-s11912  10000  100  1800.0544    75.5211   14.0185   626.9674  0.0000  206.5660   2030   1124  1707323919
del-n10000-k100-s11912  10000  100  1800.0021   768.0027   22.5379   337.4713  0.0000  207.6011   2012   1119  1698542527
del-n10000-k100-s11912  10000  100  1800.0022   157.6528   17.2159   815.6288  0.0000  213.0783   2000   1051  1608961959
del-n10000-k100-s11912  10000  100  1800.0021   510.2540   25.8745   391.2015  0.0000  208.2558   2013   1116   272603477
del-n10000-k100-s11912  10000  100  1800.0004  1466.3606   12.9032   305.8765  0.0000  201.9108   1985   1056   680329331
del-n10000-k100-s11912  10000  100  1800.0419   960.2858   17.2754   391.2015  0.0000  209.6272   1999   1090   128488860
del-n10000-k100-s41105  10000  100  1800.0021  1445.2934    9.8768   311.8817  0.0000  210.7856   1844    859  1451895068
del-n10000-k100-s41105  10000  100  1800.0142   655.3833    7.6590   533.8567  0.0000  208.8262   1845    837  4097455229
del-n10000-k100-s41105  10000  100  1800.0250  1563.9470   19.8940   387.1097  0.0000  197.6786   1854    814   844027918
del-n10000-k100-s41105  10000  100  1800.0018   840.6288   17.7489   644.3469  0.0000  203.9092   1848    859  3470607225
del-n10000-k100-s41105  10000  100  1800.0024  1308.0010   17.8608   291.5739  0.0000  218.6879   1847    832  2449480592
