              instance      n    k     time      ttb  cons_bal  cons_cmp          bal      cmp  repl  feas        seed
  del-n5000-k25-s33654   5000   25  1800.03  252.493        NA        NA            0  357.685     7     7  1908737005
  del-n5000-k25-s33654   5000   25  1800.04  745.795        NA        NA            0  357.452     7     7   775712342
  del-n5000-k25-s33654   5000   25  1800.07  1292.73        NA        NA            0  366.811     7     7  1265414057
  del-n5000-k25-s33654   5000   25  1800.03  1508.88        NA        NA            0  357.459     7     7  2254433885
  del-n5000-k25-s33654   5000   25  1800.08  738.928        NA        NA            0  359.586     7     7  1042128407
  del-n5000-k25-s33654   5000   25  1800.22  508.015        NA        NA            0  356.061     6     6   210007156
  del-n5000-k25-s33654   5000   25  1800.12  997.866        NA        NA            0   361.81     7     7  4101703341
  del-n5000-k25-s39997   5000   25  1800.03   998.36        NA        NA            0  355.824     7     7  1992841076
  del-n5000-k25-s39997   5000   25  1800.12  982.298        NA        NA            0  355.797     7     7  1004790397
  del-n5000-k25-s39997   5000   25  1800.14   495.69        NA        NA            0  349.948     7     7  3465688740
  del-n5000-k25-s39997   5000   25  1800.11  1249.89        NA        NA            0  343.828     7     7    23285407
  del-n5000-k25-s39997   5000   25  1800.11  1487.02        NA        NA            0  361.642     7     7    53445659
  del-n5000-k25-s39997   5000   25  1800.27  976.193        NA        NA            0  345.826     7     7   189239300
  del-n5000-k25-s39997   5000   25   1800.1  988.536        NA        NA            0  350.897     7     7  4265686042
  del-n5000-k25-s39997   5000   25  1800.02  1737.53        NA        NA            0  348.584     7     7   741881251
  del-n5000-k25-s39997   5000   25  1800.07  1240.05        NA        NA            0  359.911     7     7  3466022193
  del-n5000-k25-s39997   5000   25  1800.26  990.012        NA        NA            0  346.208     7     7   960355990
  del-n5000-k25-s52517   5000   25  1800.09  1258.54        NA        NA            0  334.744     7     7  3686445053
  del-n5000-k25-s52517   5000   25  1800.22  1232.19        NA        NA            0  336.832     7     7  3376549165
  del-n5000-k25-s52517   5000   25  1800.04  745.936        NA        NA            0  352.755     7     7  3795824956
  del-n5000-k25-s52517   5000   25  1800.12  1744.37        NA        NA            0  357.403     7     7  1025359303
  del-n5000-k25-s52517   5000   25  1800.27  1479.95        NA        NA            0  350.967     7     7  3629773034
  del-n5000-k25-s52517   5000   25  1800.41  243.015        NA        NA            0  333.765     7     7  3750332958
  del-n5000-k25-s52517   5000   25  1800.13  492.282        NA        NA            0  348.993     7     7  2333785635
  del-n5000-k25-s52517   5000   25  1800.11  501.275        NA        NA            0  355.918     7     7  3286205480
  del-n5000-k25-s52517   5000   25  1800.16  1480.82        NA        NA            0  344.609     7     7  2885835271
  del-n5000-k25-s52517   5000   25  1800.07  738.435        NA        NA            0  341.319     7     7   234864606
