instance    n   k     time      ttb  cons_bal  cons_cmp  bal      cmp  repl  feas        seed
 d500-17  500  10     1800  913.461        NA        NA    0  44.0122   360   359  2297056665
 d500-17  500  10     1800   968.95        NA        NA    0  42.2572   359   359  3099617798
 d500-17  500  10  1800.01  1452.25        NA        NA    0  42.2897   359   358  3486946332
 d500-17  500  10     1800  1697.29        NA        NA    0  43.7269   359   358  2816770167
 d500-17  500  10     1800   329.96        NA        NA    0  42.3284   359   358  2651302267
 d500-17  500  10     1800  458.275        NA        NA    0  44.0635   357   356  1752219203
 d500-17  500  10  1800.01  1602.89        NA        NA    0  42.4685   357   356  2997814649
 d500-18  500  10     1800  458.594        NA        NA    0  43.0392   392   392   574703515
 d500-18  500  10     1800   759.97        NA        NA    0  43.5979   392   392  2672377112
 d500-18  500  10     1800   377.23        NA        NA    0  43.1765   389   389   409388336
 d500-18  500  10     1800  1472.45        NA        NA    0  43.8169   389   389  3985385122
 d500-18  500  10  1800.01  1653.53        NA        NA    0  44.2237   389   388  2547366251
 d500-18  500  10  1800.01  465.782        NA        NA    0  43.8169   389   388   845175486
 d500-18  500  10     1800  429.477        NA        NA    0  44.2601   389   388  1657279769
 d500-18  500  10     1800  1107.21        NA        NA    0  43.8626   388   387  4179945271
 d500-18  500  10     1800   46.416        NA        NA    0  43.3637   389   388  1930674166
 d500-18  500  10     1800   1111.1        NA        NA    0  44.4277   388   388    18267684
 d500-19  500  10     1800  1424.92        NA        NA    0  42.1859   380   379   243806675
 d500-19  500  10     1800  1672.92        NA        NA    0  43.0921   379   379   621534119
 d500-19  500  10  1800.01  715.129        NA        NA    0  42.0491   379   379  2980540033
 d500-19  500  10     1800     1294        NA        NA    0  42.9429   379   379  1635463562
 d500-19  500  10  1800.01  475.526        NA        NA    0  42.7654   377   377   406668102
 d500-19  500  10     1800  775.389        NA        NA    0  41.8609   377   377  2030041051
 d500-19  500  10     1800  804.837        NA        NA    0  42.5706   377   377  3078949822
 d500-19  500  10     1800  1557.47        NA        NA    0  42.2255   378   378  2171250641
 d500-19  500  10     1800  376.183        NA        NA    0  42.8407   377   377   262708099
 d500-19  500  10     1800  415.087        NA        NA    0  42.9539   377   377  2619956406
 d500-20  500  10     1800  290.175        NA        NA    0  41.4454   372   372  3645690649
 d500-20  500  10     1800  159.095        NA        NA    0  41.5751   373   372   492067369
 d500-20  500  10     1800  1423.76        NA        NA    0  41.4454   370   369  3819061834
 d500-20  500  10  1800.01  446.975        NA        NA    0  41.5773   369   369  1745569388
 d500-20  500  10     1800   1700.2        NA        NA    0  41.4454   370   370  3055789403
 d500-20  500  10     1800   1267.4        NA        NA    0  41.8245   370   369  3814915175
 d500-20  500  10     1800  750.695        NA        NA    0  42.3968   369   368  3000912990
 d500-20  500  10     1800  936.156        NA        NA    0  41.4584   369   368  3759593059
 d500-20  500  10     1800  208.588        NA        NA    0  42.2132   369   368  3942802245
 d500-20  500  10     1800  765.518        NA        NA    0  42.6391   369   368  1240642680
